order_details_id,order_id,pizza_id,quantity,date,time,pizza_type_id,size,price
260,109.0,pepperoni_m,1,2015-01-02,18:27:50,pepperoni,M,"12,5"
268,111.0,pepperoni_m,1,2015-01-02,18:38:01,pepperoni,M,"12,5"
300,127.0,pepperoni_m,1,2015-01-02,20:58:23,pepperoni,M,"12,5"
2289,1020.0,pepperoni_m,1,2015-01-17,21:04:20,pepperoni,M,"12,5"
2294,1021.0,pepperoni_m,1,2015-01-17,21:11:31,pepperoni,M,"12,5"
4211,1869.0,pepperoni_m,1,2015-02-01,14:37:38,pepperoni,M,"12,5"
4223,1875.0,pepperoni_m,1,2015-02-01,15:52:26,pepperoni,M,"12,5"
4306,1915.0,pepperoni_m,1,2015-02-01,19:24:26,pepperoni,M,"12,5"
4855,2147.0,pepperoni_m,1,2015-02-05,18:11:25,pepperoni,M,"12,5"
4913,2179.0,pepperoni_m,1,2015-02-06,11:54:09,pepperoni,M,"12,5"
4950,2188.0,pepperoni_m,1,2015-02-06,13:13:33,pepperoni,M,"12,5"
6892,3041.0,pepperoni_m,1,2015-02-20,16:25:39,pepperoni,M,"12,5"
6908,3048.0,pepperoni_m,1,2015-02-20,17:45:15,pepperoni,M,"12,5"
6955,3070.0,pepperoni_m,1,2015-02-20,21:02:16,pepperoni,M,"12,5"
8932,3914.0,pepperoni_m,1,2015-03-07,19:08:43,pepperoni,M,"12,5"
8994,3940.0,pepperoni_m,1,2015-03-08,12:29:28,pepperoni,M,"12,5"
9084,3984.0,pepperoni_m,1,2015-03-08,18:28:07,pepperoni,M,"12,5"
11168,4899.0,pepperoni_m,1,2015-03-24,14:14:11,pepperoni,M,"12,5"
11187,4907.0,pepperoni_m,1,2015-03-24,16:28:16,pepperoni,M,"12,5"
11214,4922.0,pepperoni_m,1,2015-03-24,18:10:44,pepperoni,M,"12,5"
11294,4960.0,pepperoni_m,1,2015-03-25,13:58:48,pepperoni,M,"12,5"
1965,873.0,pepperoni_m,1,2015-01-15,15:06:15,pepperoni,M,"12,5"
2033,908.0,pepperoni_m,1,2015-01-15,21:42:32,pepperoni,M,"12,5"
2051,915.0,pepperoni_m,1,2015-01-16,12:20:22,pepperoni,M,"12,5"
2066,922.0,pepperoni_m,1,2015-01-16,13:19:43,pepperoni,M,"12,5"
4061,1806.0,pepperoni_m,1,2015-01-31,16:02:17,pepperoni,M,"12,5"
4092,1819.0,pepperoni_m,1,2015-01-31,18:06:26,pepperoni,M,"12,5"
4148,1842.0,pepperoni_m,1,2015-01-31,21:07:17,pepperoni,M,"12,5"
6752,2979.0,pepperoni_m,1,2015-02-19,16:43:03,pepperoni,M,"12,5"
6821,3012.0,pepperoni_m,1,2015-02-20,12:32:03,pepperoni,M,"12,5"
6830,3016.0,pepperoni_m,1,2015-02-20,13:07:02,pepperoni,M,"12,5"
8785,3853.0,pepperoni_m,1,2015-03-06,17:46:48,pepperoni,M,"12,5"
8793,3857.0,pepperoni_m,1,2015-03-06,18:28:28,pepperoni,M,"12,5"
8810,3864.0,pepperoni_m,1,2015-03-06,19:57:15,pepperoni,M,"12,5"
8850,3880.0,pepperoni_m,1,2015-03-07,11:38:08,pepperoni,M,"12,5"
10841,4745.0,pepperoni_m,1,2015-03-21,14:21:26,pepperoni,M,"12,5"
10893,4768.0,pepperoni_m,1,2015-03-21,19:32:01,pepperoni,M,"12,5"
10921,4782.0,pepperoni_m,1,2015-03-21,22:15:37,pepperoni,M,"12,5"
10938,4789.0,pepperoni_m,1,2015-03-22,13:56:27,pepperoni,M,"12,5"
10953,4797.0,pepperoni_m,1,2015-03-22,16:16:29,pepperoni,M,"12,5"
362,151.0,southw_ckn_l,1,2015-01-03,15:09:34,southw_ckn,L,"20,75"
437,186.0,southw_ckn_l,1,2015-01-03,19:36:00,southw_ckn,L,"20,75"
454,192.0,southw_ckn_l,1,2015-01-03,20:30:08,southw_ckn,L,"20,75"
2533,1122.0,southw_ckn_l,1,2015-01-19,18:16:44,southw_ckn,L,"20,75"
4561,2019.0,southw_ckn_l,1,2015-02-03,14:14:03,southw_ckn,L,"20,75"
5540,2451.0,southw_ckn_l,1,2015-02-10,17:58:53,southw_ckn,L,"20,75"
5558,2458.0,southw_ckn_l,1,2015-02-10,20:09:17,southw_ckn,L,"20,75"
5594,2478.0,southw_ckn_l,1,2015-02-11,12:27:39,southw_ckn,L,"20,75"
5625,2491.0,southw_ckn_l,1,2015-02-11,14:00:00,southw_ckn,L,"20,75"
5642,2501.0,southw_ckn_l,1,2015-02-11,17:00:41,southw_ckn,L,"20,75"
5673,2514.0,southw_ckn_l,1,2015-02-11,18:25:46,southw_ckn,L,"20,75"
7766,3417.0,southw_ckn_l,1,2015-02-27,13:05:16,southw_ckn,L,"20,75"
7814,3436.0,southw_ckn_l,1,2015-02-27,17:09:56,southw_ckn,L,"20,75"
7818,3437.0,southw_ckn_l,1,2015-02-27,17:15:48,southw_ckn,L,"20,75"
7827,3442.0,southw_ckn_l,1,2015-02-27,17:48:37,southw_ckn,L,"20,75"
7867,3456.0,southw_ckn_l,1,2015-02-27,19:09:27,southw_ckn,L,"20,75"
7907,3473.0,southw_ckn_l,1,2015-02-28,11:49:43,southw_ckn,L,"20,75"
9793,4289.0,southw_ckn_l,1,2015-03-13,20:47:26,southw_ckn,L,"20,75"
766,332.0,southw_ckn_l,1,2015-01-06,14:12:01,southw_ckn,L,"20,75"
785,342.0,southw_ckn_l,1,2015-01-06,15:44:12,southw_ckn,L,"20,75"
2879,1271.0,southw_ckn_l,1,2015-01-22,13:14:17,southw_ckn,L,"20,75"
5929,2627.0,southw_ckn_l,1,2015-02-13,16:50:09,southw_ckn,L,"20,75"
5968,2644.0,southw_ckn_l,1,2015-02-13,20:22:27,southw_ckn,L,"20,75"
6008,2663.0,southw_ckn_l,1,2015-02-13,22:24:52,southw_ckn,L,"20,75"
6017,2669.0,southw_ckn_l,1,2015-02-14,12:42:49,southw_ckn,L,"20,75"
7930,3483.0,southw_ckn_l,1,2015-02-28,13:09:50,southw_ckn,L,"20,75"
7946,3492.0,southw_ckn_l,1,2015-02-28,16:01:29,southw_ckn,L,"20,75"
8062,3537.0,southw_ckn_l,1,2015-03-01,12:52:52,southw_ckn,L,"20,75"
10055,4400.0,southw_ckn_l,1,2015-03-15,20:49:02,southw_ckn,L,"20,75"
10090,4420.0,southw_ckn_l,1,2015-03-16,13:12:50,southw_ckn,L,"20,75"
291,121.0,southw_ckn_l,1,2015-01-02,19:38:48,southw_ckn,L,"20,75"
317,134.0,southw_ckn_l,1,2015-01-02,22:13:24,southw_ckn,L,"20,75"
349,144.0,southw_ckn_l,1,2015-01-03,13:44:28,southw_ckn,L,"20,75"
2275,1014.0,southw_ckn_l,1,2015-01-17,19:38:17,southw_ckn,L,"20,75"
2290,1020.0,southw_ckn_l,1,2015-01-17,21:04:20,southw_ckn,L,"20,75"
2401,1068.0,southw_ckn_l,1,2015-01-18,18:16:32,southw_ckn,L,"20,75"
2433,1083.0,southw_ckn_l,1,2015-01-19,11:19:51,southw_ckn,L,"20,75"
2436,1085.0,southw_ckn_l,1,2015-01-19,11:37:05,southw_ckn,L,"20,75"
4224,1875.0,southw_ckn_l,1,2015-02-01,15:52:26,southw_ckn,L,"20,75"
4229,1877.0,southw_ckn_l,1,2015-02-01,16:03:52,southw_ckn,L,"20,75"
4273,1895.0,southw_ckn_l,1,2015-02-01,17:24:50,southw_ckn,L,"20,75"
4278,1897.0,southw_ckn_l,1,2015-02-01,17:32:37,southw_ckn,L,"20,75"
4312,1917.0,southw_ckn_l,1,2015-02-01,19:48:51,southw_ckn,L,"20,75"
4875,2157.0,southw_ckn_l,1,2015-02-05,19:39:29,southw_ckn,L,"20,75"
4886,2162.0,southw_ckn_l,1,2015-02-05,20:15:06,southw_ckn,L,"20,75"
4939,2187.0,southw_ckn_l,1,2015-02-06,13:10:13,southw_ckn,L,"20,75"
4971,2196.0,southw_ckn_l,1,2015-02-06,13:45:32,southw_ckn,L,"20,75"
4985,2203.0,southw_ckn_l,1,2015-02-06,16:11:41,southw_ckn,L,"20,75"
4996,2209.0,southw_ckn_l,1,2015-02-06,17:11:37,southw_ckn,L,"20,75"
6950,3067.0,southw_ckn_l,1,2015-02-20,20:22:25,southw_ckn,L,"20,75"
7012,3092.0,southw_ckn_l,1,2015-02-21,14:41:55,southw_ckn,L,"20,75"
8947,3919.0,southw_ckn_l,1,2015-03-07,19:48:54,southw_ckn,L,"20,75"
8972,3931.0,southw_ckn_l,1,2015-03-07,21:23:14,southw_ckn,L,"20,75"
8995,3940.0,southw_ckn_l,1,2015-03-08,12:29:28,southw_ckn,L,"20,75"
9093,3987.0,southw_ckn_l,1,2015-03-08,18:33:21,southw_ckn,L,"20,75"
11166,4898.0,southw_ckn_l,1,2015-03-24,13:22:58,southw_ckn,L,"20,75"
11293,4959.0,southw_ckn_l,1,2015-03-25,13:49:25,southw_ckn,L,"20,75"
1967,874.0,southw_ckn_l,1,2015-01-15,15:20:36,southw_ckn,L,"20,75"
2031,906.0,southw_ckn_l,1,2015-01-15,20:51:59,southw_ckn,L,"20,75"
2058,917.0,southw_ckn_l,1,2015-01-16,12:34:15,southw_ckn,L,"20,75"
2063,921.0,southw_ckn_l,1,2015-01-16,13:18:32,southw_ckn,L,"20,75"
2067,922.0,southw_ckn_l,1,2015-01-16,13:19:43,southw_ckn,L,"20,75"
2071,924.0,southw_ckn_l,1,2015-01-16,13:27:57,southw_ckn,L,"20,75"
4139,1838.0,southw_ckn_l,1,2015-01-31,20:56:38,southw_ckn,L,"20,75"
6717,2961.0,southw_ckn_l,1,2015-02-19,13:13:54,southw_ckn,L,"20,75"
6801,3002.0,southw_ckn_l,1,2015-02-19,21:27:34,southw_ckn,L,"20,75"
6823,3013.0,southw_ckn_l,1,2015-02-20,12:45:23,southw_ckn,L,"20,75"
6827,3014.0,southw_ckn_l,1,2015-02-20,12:58:29,southw_ckn,L,"20,75"
8792,3856.0,southw_ckn_l,1,2015-03-06,18:15:58,southw_ckn,L,"20,75"
8818,3866.0,southw_ckn_l,1,2015-03-06,20:01:26,southw_ckn,L,"20,75"
8837,3874.0,southw_ckn_l,1,2015-03-06,21:28:26,southw_ckn,L,"20,75"
8865,3886.0,southw_ckn_l,1,2015-03-07,12:23:20,southw_ckn,L,"20,75"
10882,4764.0,southw_ckn_l,1,2015-03-21,18:52:00,southw_ckn,L,"20,75"
10889,4767.0,southw_ckn_l,1,2015-03-21,19:20:15,southw_ckn,L,"20,75"
10895,4768.0,southw_ckn_l,1,2015-03-21,19:32:01,southw_ckn,L,"20,75"
10916,4779.0,southw_ckn_l,1,2015-03-21,21:35:31,southw_ckn,L,"20,75"
10919,4781.0,southw_ckn_l,1,2015-03-21,21:58:12,southw_ckn,L,"20,75"
363,151.0,spinach_supr_s,1,2015-01-03,15:09:34,spinach_supr,S,"12,5"
4579,2029.0,spinach_supr_s,1,2015-02-03,16:47:49,spinach_supr,S,"12,5"
4607,2044.0,spinach_supr_s,1,2015-02-03,18:33:46,spinach_supr,S,"12,5"
4621,2050.0,spinach_supr_s,1,2015-02-03,19:20:46,spinach_supr,S,"12,5"
4649,2061.0,spinach_supr_s,1,2015-02-04,11:49:00,spinach_supr,S,"12,5"
5533,2447.0,spinach_supr_s,1,2015-02-10,17:20:30,spinach_supr,S,"12,5"
5684,2518.0,spinach_supr_s,1,2015-02-11,19:02:19,spinach_supr,S,"12,5"
7889,3467.0,spinach_supr_s,1,2015-02-27,21:22:02,spinach_supr,S,"12,5"
9874,4321.0,spinach_supr_s,1,2015-03-14,16:28:24,spinach_supr,S,"12,5"
2823,1246.0,spinach_supr_s,1,2015-01-21,19:36:04,spinach_supr,S,"12,5"
2827,1248.0,spinach_supr_s,1,2015-01-21,20:13:51,spinach_supr,S,"12,5"
2829,1249.0,spinach_supr_s,1,2015-01-21,20:40:44,spinach_supr,S,"12,5"
5970,2645.0,spinach_supr_s,1,2015-02-13,20:26:18,spinach_supr,S,"12,5"
7961,3497.0,spinach_supr_s,1,2015-02-28,17:19:30,spinach_supr,S,"12,5"
9999,4377.0,spinach_supr_s,1,2015-03-15,16:07:56,spinach_supr,S,"12,5"
10027,4387.0,spinach_supr_s,1,2015-03-15,18:01:50,spinach_supr,S,"12,5"
206,87.0,spinach_supr_s,1,2015-01-02,14:01:02,spinach_supr,S,"12,5"
222,92.0,spinach_supr_s,1,2015-01-02,15:17:02,spinach_supr,S,"12,5"
241,103.0,spinach_supr_s,1,2015-01-02,18:02:09,spinach_supr,S,"12,5"
311,131.0,spinach_supr_s,1,2015-01-02,21:33:10,spinach_supr,S,"12,5"
318,134.0,spinach_supr_s,1,2015-01-02,22:13:24,spinach_supr,S,"12,5"
2382,1061.0,spinach_supr_s,1,2015-01-18,17:17:02,spinach_supr,S,"12,5"
4206,1866.0,spinach_supr_s,1,2015-02-01,14:18:56,spinach_supr,S,"12,5"
6927,3056.0,spinach_supr_s,2,2015-02-20,19:01:48,spinach_supr,S,"12,5"
6945,3065.0,spinach_supr_s,1,2015-02-20,20:12:13,spinach_supr,S,"12,5"
8950,3921.0,spinach_supr_s,1,2015-03-07,20:10:19,spinach_supr,S,"12,5"
9059,3972.0,spinach_supr_s,1,2015-03-08,17:29:55,spinach_supr,S,"12,5"
9089,3986.0,spinach_supr_s,1,2015-03-08,18:29:51,spinach_supr,S,"12,5"
1975,879.0,spinach_supr_s,1,2015-01-15,16:12:57,spinach_supr,S,"12,5"
2044,913.0,spinach_supr_s,1,2015-01-16,11:55:24,spinach_supr,S,"12,5"
4008,1789.0,spinach_supr_s,1,2015-01-30,21:49:27,spinach_supr,S,"12,5"
4015,1792.0,spinach_supr_s,1,2015-01-31,11:31:03,spinach_supr,S,"12,5"
4115,1828.0,spinach_supr_s,1,2015-01-31,19:12:25,spinach_supr,S,"12,5"
4152,1844.0,spinach_supr_s,1,2015-01-31,22:09:40,spinach_supr,S,"12,5"
6840,3020.0,spinach_supr_s,1,2015-02-20,13:17:11,spinach_supr,S,"12,5"
6856,3027.0,spinach_supr_s,1,2015-02-20,13:41:20,spinach_supr,S,"12,5"
10820,4735.0,spinach_supr_s,1,2015-03-21,13:20:32,spinach_supr,S,"12,5"
364,152.0,hawaiian_s,1,2015-01-03,15:09:42,hawaiian,S,"10,5"
385,161.0,hawaiian_s,1,2015-01-03,16:43:46,hawaiian,S,"10,5"
513,220.0,hawaiian_s,1,2015-01-04,15:31:59,hawaiian,S,"10,5"
2460,1092.0,hawaiian_s,1,2015-01-19,12:23:38,hawaiian,S,"10,5"
2537,1123.0,hawaiian_s,1,2015-01-19,18:21:36,hawaiian,S,"10,5"
2540,1125.0,hawaiian_s,1,2015-01-19,18:45:40,hawaiian,S,"10,5"
4660,2066.0,hawaiian_s,1,2015-02-04,12:44:20,hawaiian,S,"10,5"
5583,2471.0,hawaiian_s,2,2015-02-11,11:48:07,hawaiian,S,"10,5"
5590,2476.0,hawaiian_s,1,2015-02-11,12:11:27,hawaiian,S,"10,5"
5661,2508.0,hawaiian_s,1,2015-02-11,17:47:30,hawaiian,S,"10,5"
5668,2512.0,hawaiian_s,1,2015-02-11,18:02:54,hawaiian,S,"10,5"
5672,2514.0,hawaiian_s,1,2015-02-11,18:25:46,hawaiian,S,"10,5"
7768,3418.0,hawaiian_s,1,2015-02-27,13:07:39,hawaiian,S,"10,5"
7839,3447.0,hawaiian_s,1,2015-02-27,18:14:22,hawaiian,S,"10,5"
7886,3465.0,hawaiian_s,1,2015-02-27,20:23:35,hawaiian,S,"10,5"
9900,4337.0,hawaiian_s,1,2015-03-14,18:42:43,hawaiian,S,"10,5"
9912,4343.0,hawaiian_s,1,2015-03-14,19:53:17,hawaiian,S,"10,5"
719,316.0,hawaiian_s,1,2015-01-06,12:29:34,hawaiian,S,"10,5"
724,317.0,hawaiian_s,1,2015-01-06,12:31:00,hawaiian,S,"10,5"
792,346.0,hawaiian_s,1,2015-01-06,16:30:00,hawaiian,S,"10,5"
825,360.0,hawaiian_s,1,2015-01-06,18:50:38,hawaiian,S,"10,5"
844,370.0,hawaiian_s,1,2015-01-06,21:02:30,hawaiian,S,"10,5"
866,384.0,hawaiian_s,1,2015-01-07,12:51:46,hawaiian,S,"10,5"
2826,1247.0,hawaiian_s,1,2015-01-21,19:54:37,hawaiian,S,"10,5"
2860,1265.0,hawaiian_s,1,2015-01-22,12:59:26,hawaiian,S,"10,5"
2890,1274.0,hawaiian_s,1,2015-01-22,13:24:14,hawaiian,S,"10,5"
2933,1292.0,hawaiian_s,1,2015-01-22,17:35:48,hawaiian,S,"10,5"
5884,2609.0,hawaiian_s,1,2015-02-13,13:12:42,hawaiian,S,"10,5"
5964,2643.0,hawaiian_s,1,2015-02-13,20:08:34,hawaiian,S,"10,5"
5967,2644.0,hawaiian_s,1,2015-02-13,20:22:27,hawaiian,S,"10,5"
5979,2649.0,hawaiian_s,1,2015-02-13,20:52:50,hawaiian,S,"10,5"
7977,3503.0,hawaiian_s,1,2015-02-28,18:15:31,hawaiian,S,"10,5"
8027,3522.0,hawaiian_s,1,2015-02-28,21:03:34,hawaiian,S,"10,5"
8060,3537.0,hawaiian_s,1,2015-03-01,12:52:52,hawaiian,S,"10,5"
8063,3538.0,hawaiian_s,1,2015-03-01,13:25:47,hawaiian,S,"10,5"
10039,4393.0,hawaiian_s,1,2015-03-15,18:48:37,hawaiian,S,"10,5"
10062,4403.0,hawaiian_s,1,2015-03-15,22:17:47,hawaiian,S,"10,5"
10106,4423.0,hawaiian_s,1,2015-03-16,13:25:45,hawaiian,S,"10,5"
246,105.0,hawaiian_s,2,2015-01-02,18:12:01,hawaiian,S,"10,5"
286,120.0,hawaiian_s,1,2015-01-02,19:35:07,hawaiian,S,"10,5"
304,130.0,hawaiian_s,1,2015-01-02,21:14:55,hawaiian,S,"10,5"
2284,1019.0,hawaiian_s,2,2015-01-17,20:50:54,hawaiian,S,"10,5"
2372,1057.0,hawaiian_s,1,2015-01-18,16:18:37,hawaiian,S,"10,5"
2435,1085.0,hawaiian_s,1,2015-01-19,11:37:05,hawaiian,S,"10,5"
4164,1850.0,hawaiian_s,1,2015-02-01,11:44:12,hawaiian,S,"10,5"
4241,1883.0,hawaiian_s,2,2015-02-01,16:25:39,hawaiian,S,"10,5"
4267,1892.0,hawaiian_s,1,2015-02-01,17:11:28,hawaiian,S,"10,5"
4865,2153.0,hawaiian_s,1,2015-02-05,18:38:01,hawaiian,S,"10,5"
4912,2178.0,hawaiian_s,1,2015-02-06,11:32:25,hawaiian,S,"10,5"
4922,2182.0,hawaiian_s,1,2015-02-06,12:22:30,hawaiian,S,"10,5"
4945,2188.0,hawaiian_s,1,2015-02-06,13:13:33,hawaiian,S,"10,5"
4963,2193.0,hawaiian_s,1,2015-02-06,13:21:21,hawaiian,S,"10,5"
4972,2197.0,hawaiian_s,1,2015-02-06,14:01:18,hawaiian,S,"10,5"
6957,3071.0,hawaiian_s,1,2015-02-20,21:14:34,hawaiian,S,"10,5"
7006,3090.0,hawaiian_s,1,2015-02-21,14:03:29,hawaiian,S,"10,5"
9012,3946.0,hawaiian_s,1,2015-03-08,13:16:01,hawaiian,S,"10,5"
9043,3966.0,hawaiian_s,1,2015-03-08,16:32:58,hawaiian,S,"10,5"
9077,3979.0,hawaiian_s,1,2015-03-08,18:11:37,hawaiian,S,"10,5"
9083,3984.0,hawaiian_s,1,2015-03-08,18:28:07,hawaiian,S,"10,5"
11152,4892.0,hawaiian_s,1,2015-03-24,12:49:05,hawaiian,S,"10,5"
11165,4897.0,hawaiian_s,1,2015-03-24,13:11:23,hawaiian,S,"10,5"
11167,4899.0,hawaiian_s,1,2015-03-24,14:14:11,hawaiian,S,"10,5"
1946,864.0,hawaiian_s,1,2015-01-15,14:04:23,hawaiian,S,"10,5"
1957,867.0,hawaiian_s,1,2015-01-15,14:19:28,hawaiian,S,"10,5"
1969,876.0,hawaiian_s,1,2015-01-15,15:27:03,hawaiian,S,"10,5"
1986,883.0,hawaiian_s,1,2015-01-15,16:56:05,hawaiian,S,"10,5"
1988,884.0,hawaiian_s,1,2015-01-15,16:57:15,hawaiian,S,"10,5"
2081,927.0,hawaiian_s,1,2015-01-16,13:59:21,hawaiian,S,"10,5"
3985,1778.0,hawaiian_s,1,2015-01-30,20:26:02,hawaiian,S,"10,5"
4057,1805.0,hawaiian_s,1,2015-01-31,16:01:42,hawaiian,S,"10,5"
4071,1811.0,hawaiian_s,1,2015-01-31,16:23:44,hawaiian,S,"10,5"
4081,1815.0,hawaiian_s,1,2015-01-31,17:33:56,hawaiian,S,"10,5"
6723,2963.0,hawaiian_s,1,2015-02-19,13:22:56,hawaiian,S,"10,5"
6745,2976.0,hawaiian_s,1,2015-02-19,15:29:10,hawaiian,S,"10,5"
8771,3847.0,hawaiian_s,1,2015-03-06,16:47:39,hawaiian,S,"10,5"
8779,3852.0,hawaiian_s,1,2015-03-06,17:27:18,hawaiian,S,"10,5"
8813,3865.0,hawaiian_s,1,2015-03-06,19:58:48,hawaiian,S,"10,5"
8846,3878.0,hawaiian_s,1,2015-03-06,22:23:06,hawaiian,S,"10,5"
10823,4736.0,hawaiian_s,1,2015-03-21,13:35:05,hawaiian,S,"10,5"
10850,4749.0,hawaiian_s,1,2015-03-21,14:46:54,hawaiian,S,"10,5"
10886,4766.0,hawaiian_s,1,2015-03-21,19:04:51,hawaiian,S,"10,5"
10913,4777.0,hawaiian_s,1,2015-03-21,20:35:51,hawaiian,S,"10,5"
10966,4804.0,hawaiian_s,1,2015-03-22,17:52:20,hawaiian,S,"10,5"
10978,4808.0,hawaiian_s,1,2015-03-22,18:57:35,hawaiian,S,"10,5"
365,152.0,spinach_fet_l,1,2015-01-03,15:09:42,spinach_fet,L,"20,25"
2534,1122.0,spinach_fet_l,1,2015-01-19,18:16:44,spinach_fet,L,"20,25"
4520,2002.0,spinach_fet_l,1,2015-02-03,12:21:10,spinach_fet,L,"20,25"
4534,2007.0,spinach_fet_l,1,2015-02-03,12:37:21,spinach_fet,L,"20,25"
4572,2024.0,spinach_fet_l,1,2015-02-03,16:04:02,spinach_fet,L,"20,25"
4613,2047.0,spinach_fet_l,1,2015-02-03,18:47:08,spinach_fet,L,"20,25"
9796,4290.0,spinach_fet_l,1,2015-03-13,20:51:32,spinach_fet,L,"20,25"
9805,4294.0,spinach_fet_l,1,2015-03-13,21:14:47,spinach_fet,L,"20,25"
9870,4319.0,spinach_fet_l,1,2015-03-14,16:10:40,spinach_fet,L,"20,25"
762,330.0,spinach_fet_l,1,2015-01-06,13:27:11,spinach_fet,L,"20,25"
795,347.0,spinach_fet_l,1,2015-01-06,16:37:17,spinach_fet,L,"20,25"
2809,1241.0,spinach_fet_l,1,2015-01-21,18:43:02,spinach_fet,L,"20,25"
2893,1274.0,spinach_fet_l,2,2015-01-22,13:24:14,spinach_fet,L,"20,25"
8035,3525.0,spinach_fet_l,1,2015-02-28,21:21:02,spinach_fet,L,"20,25"
9981,4369.0,spinach_fet_l,1,2015-03-15,15:05:40,spinach_fet,L,"20,25"
10083,4416.0,spinach_fet_l,1,2015-03-16,12:33:50,spinach_fet,L,"20,25"
287,120.0,spinach_fet_l,1,2015-01-02,19:35:07,spinach_fet,L,"20,25"
2437,1085.0,spinach_fet_l,1,2015-01-19,11:37:05,spinach_fet,L,"20,25"
4953,2188.0,spinach_fet_l,1,2015-02-06,13:13:33,spinach_fet,L,"20,25"
8983,3936.0,spinach_fet_l,1,2015-03-07,22:59:17,spinach_fet,L,"20,25"
9037,3963.0,spinach_fet_l,1,2015-03-08,15:59:35,spinach_fet,L,"20,25"
11158,4893.0,spinach_fet_l,2,2015-03-24,12:53:26,spinach_fet,L,"20,25"
1950,864.0,spinach_fet_l,1,2015-01-15,14:04:23,spinach_fet,L,"20,25"
2014,897.0,spinach_fet_l,1,2015-01-15,18:53:07,spinach_fet,L,"20,25"
4064,1807.0,spinach_fet_l,2,2015-01-31,16:07:02,spinach_fet,L,"20,25"
4098,1821.0,spinach_fet_l,1,2015-01-31,18:14:53,spinach_fet,L,"20,25"
6837,3018.0,spinach_fet_l,1,2015-02-20,13:12:40,spinach_fet,L,"20,25"
8867,3886.0,spinach_fet_l,1,2015-03-07,12:23:20,spinach_fet,L,"20,25"
8873,3887.0,spinach_fet_l,1,2015-03-07,12:24:10,spinach_fet,L,"20,25"
10816,4733.0,spinach_fet_l,1,2015-03-21,13:08:31,spinach_fet,L,"20,25"
366,152.0,thai_ckn_s,1,2015-01-03,15:09:42,thai_ckn,S,"12,75"
446,189.0,thai_ckn_s,1,2015-01-03,20:12:14,thai_ckn,S,"12,75"
2445,1088.0,thai_ckn_s,1,2015-01-19,12:00:52,thai_ckn,S,"12,75"
2535,1122.0,thai_ckn_s,1,2015-01-19,18:16:44,thai_ckn,S,"12,75"
2608,1150.0,thai_ckn_s,1,2015-01-20,12:39:05,thai_ckn,S,"12,75"
4532,2006.0,thai_ckn_s,1,2015-02-03,12:35:28,thai_ckn,S,"12,75"
5534,2447.0,thai_ckn_s,1,2015-02-10,17:20:30,thai_ckn,S,"12,75"
5546,2454.0,thai_ckn_s,1,2015-02-10,19:00:37,thai_ckn,S,"12,75"
5592,2477.0,thai_ckn_s,1,2015-02-11,12:20:06,thai_ckn,S,"12,75"
7842,3447.0,thai_ckn_s,1,2015-02-27,18:14:22,thai_ckn,S,"12,75"
9801,4292.0,thai_ckn_s,1,2015-03-13,21:02:53,thai_ckn,S,"12,75"
9839,4305.0,thai_ckn_s,1,2015-03-14,13:09:20,thai_ckn,S,"12,75"
706,310.0,thai_ckn_s,1,2015-01-06,11:40:48,thai_ckn,S,"12,75"
800,348.0,thai_ckn_s,1,2015-01-06,16:49:12,thai_ckn,S,"12,75"
863,382.0,thai_ckn_s,1,2015-01-07,12:33:07,thai_ckn,S,"12,75"
2802,1238.0,thai_ckn_s,1,2015-01-21,18:18:51,thai_ckn,S,"12,75"
2894,1274.0,thai_ckn_s,1,2015-01-22,13:24:14,thai_ckn,S,"12,75"
5957,2639.0,thai_ckn_s,1,2015-02-13,18:38:55,thai_ckn,S,"12,75"
9965,4363.0,thai_ckn_s,1,2015-03-15,13:41:43,thai_ckn,S,"12,75"
10101,4422.0,thai_ckn_s,1,2015-03-16,13:14:57,thai_ckn,S,"12,75"
185,78.0,thai_ckn_s,1,2015-01-02,12:28:14,thai_ckn,S,"12,75"
211,90.0,thai_ckn_s,1,2015-01-02,15:08:48,thai_ckn,S,"12,75"
2404,1069.0,thai_ckn_s,1,2015-01-18,18:19:47,thai_ckn,S,"12,75"
2425,1079.0,thai_ckn_s,1,2015-01-18,20:45:11,thai_ckn,S,"12,75"
4279,1897.0,thai_ckn_s,1,2015-02-01,17:32:37,thai_ckn,S,"12,75"
6989,3082.0,thai_ckn_s,1,2015-02-21,12:37:30,thai_ckn,S,"12,75"
8970,3930.0,thai_ckn_s,1,2015-03-07,21:16:27,thai_ckn,S,"12,75"
9088,3985.0,thai_ckn_s,1,2015-03-08,18:29:24,thai_ckn,S,"12,75"
11170,4900.0,thai_ckn_s,1,2015-03-24,14:28:06,thai_ckn,S,"12,75"
11195,4911.0,thai_ckn_s,1,2015-03-24,16:50:08,thai_ckn,S,"12,75"
11212,4921.0,thai_ckn_s,1,2015-03-24,17:59:12,thai_ckn,S,"12,75"
2096,932.0,thai_ckn_s,1,2015-01-16,15:33:19,thai_ckn,S,"12,75"
6742,2974.0,thai_ckn_s,1,2015-02-19,15:07:56,thai_ckn,S,"12,75"
10912,4776.0,thai_ckn_s,1,2015-03-21,20:15:27,thai_ckn,S,"12,75"
367,152.0,the_greek_m,1,2015-01-03,15:09:42,the_greek,M,16
391,163.0,the_greek_m,1,2015-01-03,16:54:54,the_greek,M,16
492,208.0,the_greek_m,1,2015-01-04,12:12:05,the_greek,M,16
